	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
GSX2	0.32435715	0.4505477	0.7210064	0.4463985	0.6547611	0.30437616	0.5573454	0.6836089	0.5214792	0.5254897	0.28463018	0.5118979	0.6336375	0.31195694	0.5343235	0.37319988
LMX1A	0.73852885	0.072808795	0.76632124	0.94049513	0.93242437	0.014184375	0.17007846	0.19155183	0.124629796	0.48953995	0.01726872	0.83076966	0.5966472	0.07375428	0.91361624	0.06914262
NEUROD2	0.33848366	0.91337276	0.9551616	0.47638568	0.5471282	0.7196718	0.91625524	0.7186163	0.007963268	0.8259991	0.48177242	0.95794964	0.68506974	0.4594087	0.8353787	0.69011545
SLC15A4	0.48358044	0.39190114	0.5662042	0.621218	0.540408	0.3764343	0.31215018	0.3740779	0.49320614	0.6365057	0.41756806	0.66787606	0.5702697	0.51309544	0.4968818	0.3562421
CXorf21	0.4764674	0.38295352	0.57609206	0.6411552	0.54371136	0.3713286	0.29822558	0.36162433	0.4859325	0.647372	0.40694824	0.68016344	0.57154614	0.50916976	0.5061622	0.33879238
SPDYE16	0.6329034	0.16861278	1.4911585e-07	0.9999809	3.7791895e-06	0.9844432	0.032398146	0.21381946	0.00015174554	0.9999951	1.5257581e-05	0.9957222	0.00018160172	0.105965585	0.99904126	0.03836807
SPDYE2	0.7253551	0.17827013	1.1804791e-07	0.99997485	2.7681278e-06	0.9815243	0.039406803	0.28783032	0.00015463446	0.99999464	1.2090583e-05	0.9979056	0.00015178909	0.10560895	0.9989748	0.06723913
CCNJ	0.42806506	0.01605437	0.005082257	0.99899775	0.0018143074	0.1895183	0.016305078	0.13179341	0.023251843	0.91373736	1.3470276e-05	0.99786085	0.005579645	0.043051228	0.9445982	0.49277213
SPDYE3	0.6485822	0.1706626	1.4439964e-07	0.99998045	3.7070868e-06	0.9844077	0.03244722	0.21889655	0.00015017812	0.999995	1.4393029e-05	0.996216	0.00017758335	0.10564442	0.9990409	0.041600358
SPDYE4	0.6471637	0.17071469	1.455691e-07	0.9999809	3.63103e-06	0.9836753	0.033448104	0.21944621	0.00015345773	0.999995	1.4700436e-05	0.9961522	0.00017808222	0.10406216	0.9990349	0.04037738
MRGPRF	0.43774545	0.53953207	0.5745673	0.52758867	0.6330275	0.34189844	0.61063987	0.5561792	0.46218058	0.43153283	0.3792625	0.4997292	0.60111064	0.46368784	0.46469113	0.4442209
MRGPRX3	0.43756944	0.5395992	0.5745809	0.5276405	0.63295776	0.34131604	0.61108255	0.55628645	0.46239957	0.43131205	0.37892354	0.49992967	0.60127467	0.46343452	0.46433508	0.4439714
MRGPRE	0.4409053	0.537565	0.569925	0.52286774	0.6331498	0.35710603	0.5980057	0.5517546	0.4518207	0.4401549	0.38851178	0.49442217	0.59427214	0.47076276	0.4766481	0.4528785
MAS1L	0.3473398	0.59065527	0.68030465	0.49138325	0.6535462	0.33212304	0.59311664	0.59102285	0.3709209	0.46014223	0.2976657	0.57841486	0.65157646	0.4090064	0.5438949	0.41873822
MRGPRG	0.43835387	0.53930646	0.57452387	0.52742034	0.6332834	0.3439055	0.6090996	0.55580574	0.4614073	0.43229187	0.38042715	0.49904114	0.6005425	0.4645564	0.46593738	0.4450735
MRGPRX2	0.43623355	0.99493694	0.99976426	0.19433768	0.9623115	0.9199742	0.99782014	0.70199984	0.0005115492	0.9075811	0.4680451	0.9969806	0.9820362	0.84809136	0.9126656	0.85467
MAS1	0.38397938	0.597555	0.66890246	0.5023553	0.65390986	0.33303666	0.58417016	0.58509195	0.38758308	0.45480296	0.29911104	0.57875913	0.6420258	0.4206663	0.53862715	0.43327546
MRGPRX4	0.5528013	0.9866468	0.99902904	0.31403464	0.96190166	0.9535166	0.9992514	0.6356434	0.0009652578	0.9235603	0.42419273	0.9971392	0.95651686	0.8429537	0.8623911	0.8676672
ITGAD	0.26748955	0.011655164	0.99663025	0.9999956	0.9998348	0.00021212407	5.4979224e-05	0.00073754176	7.9011734e-05	0.91387165	6.36153e-08	0.99999833	0.44107956	0.08847335	0.99940157	1.8468005e-06
MUC4	0.3455787	0.6041382	0.6821623	0.47241244	0.8501652	0.4479908	0.56221724	0.77734196	0.46510723	0.45765632	0.282579	0.7660203	0.41096243	0.19279154	0.63691485	0.1764806
C12orf10	0.119857244	0.0039116843	0.0158106	0.9999703	0.9737586	0.021493012	0.049389232	0.012692407	0.011972295	0.06393673	0.23615973	0.21808173	0.36886474	0.99979824	0.12441351	0.00023720835
ESYT2	0.4611471	0.4007612	0.38263804	0.53173494	0.64379007	0.43544418	0.40348336	0.5096231	0.5153096	0.63496196	0.6125316	0.61505127	0.25152025	0.50420517	0.55402917	0.5086498
ESYT3	0.5051015	0.45214105	0.4389985	0.56182635	0.5916227	0.44217995	0.48361322	0.50067466	0.44728106	0.6756144	0.61155987	0.57850116	0.2792144	0.59505355	0.5044949	0.5352931
CCDC112	0.44349048	0.49840578	0.478583	0.5233559	0.55796576	0.4433481	0.52245533	0.4811913	0.44270068	0.6153223	0.5205436	0.5287311	0.42557046	0.5329178	0.47795308	0.56581956
ANKRD52	0.066203654	0.3405752	0.4464173	0.86805755	0.6647735	0.12593597	0.060798746	0.49759042	0.79176766	0.7775694	0.06108518	0.70654655	0.2558149	0.65129775	0.47751603	0.43192554
PPP6R1	0.1113	0.37373367	0.44997486	0.7798561	0.66739666	0.17657176	0.103684865	0.57143044	0.6930187	0.7442253	0.1845185	0.70984864	0.2224016	0.6402012	0.56834763	0.38963008
ANKRD28	0.1373534	0.43238345	0.38771665	0.8165313	0.555883	0.15466653	0.23262848	0.37112942	0.4628841	0.8086801	0.17959468	0.75105256	0.10600175	0.6482282	0.36150658	0.6551474
PPP6R2	0.14223976	0.3772624	0.39290476	0.6686485	0.6767391	0.24452922	0.13728362	0.5102343	0.7051622	0.7079025	0.21214353	0.60912967	0.29287964	0.64358383	0.49485818	0.44732344
PPP6R3	0.1354639	0.37895566	0.4009891	0.6967576	0.67197156	0.22801098	0.12663156	0.5104222	0.719	0.71846914	0.18974593	0.6150247	0.2885861	0.64602584	0.48652998	0.44480798
KRT25	0.54957145	0.1313965	0.87500656	0.67802197	0.51334447	0.53642625	0.12136285	0.22846624	0.9016688	0.14258736	0.45624548	0.393003	0.7506288	0.81737024	0.07399002	0.7567974
KRT74	0.5231037	0.13030186	0.8825388	0.6918142	0.49344963	0.5390707	0.12881923	0.23899408	0.89903474	0.12492911	0.4234055	0.38689637	0.785434	0.82003	0.081888326	0.7486775
PRB3	0.31221196	0.1701982	0.6538755	0.870881	0.9291866	0.21789826	0.38008216	0.49097475	0.25245693	0.05627002	0.2262964	0.87893164	0.48003787	0.7612627	0.9109966	0.70224637
PRB4	0.26173967	0.25197512	0.538342	0.70997244	0.8261342	0.2976493	0.45694175	0.47787216	0.3273619	0.17823541	0.24093609	0.7248867	0.5489551	0.6130803	0.81964254	0.6502974
PRB1	0.2944014	0.27704075	0.5424737	0.69159186	0.8155271	0.3316449	0.45466444	0.50289285	0.328921	0.1931615	0.27189246	0.72932	0.5490064	0.64046305	0.79902023	0.6400993
RHOF	0.18655664	0.2865247	0.23730716	0.75813437	0.3734302	0.46460024	0.311565	0.56373894	0.16349599	0.6798205	0.264061	0.71714157	0.43409944	0.27705073	0.89841837	0.45655674
TNS3	0.97830385	0.8803501	0.9987515	0.99986005	1.0	6.775236e-05	2.5577253e-07	2.9958092e-06	0.00062893354	0.0013449865	4.0596256e-11	1.0	0.0061655054	0.82068413	0.9915814	1.7145293e-08
SRRM4	0.3167964	0.20498939	0.48096398	0.84493864	0.84163785	0.11194187	0.07434386	0.73630387	0.6600082	0.5914983	0.27578804	0.66635275	0.21645719	0.7973887	0.81333005	0.32434586
METTL21C	0.23949242	0.46614006	0.27729255	0.6190256	0.4884541	0.3989868	0.30219078	0.4849126	0.40743914	0.48038357	0.2377206	0.48638487	0.5869841	0.428354	0.68165547	0.43034366
ZIC5	0.50306433	0.47851154	0.52003604	0.5247755	0.74724287	0.2498278	0.35376164	0.47174317	0.32175338	0.48919842	0.18471931	0.66182685	0.5021828	0.45518973	0.5552464	0.35388198
RAB20	0.23787518	0.4582792	0.2977009	0.46968973	0.66426224	0.39861616	0.31649274	0.48291686	0.58752257	0.5004226	0.3314494	0.57273084	0.373908	0.36473387	0.70671916	0.42246702
SSTR5	0.14170286	0.99974567	0.9999962	0.013922972	0.93447167	0.39659157	0.91166854	0.90181136	0.0001410499	0.7910298	0.5542413	0.992088	0.9991085	0.77488154	0.98832357	0.6219407
CBLN3	0.16880342	0.45104316	0.5477732	0.46199736	0.5037623	0.63755983	0.22936384	0.65756476	0.3126464	0.57861584	0.5840782	0.6089407	0.4325442	0.33259383	0.36284527	0.38537475
ENSP00000461865	0.5823226	0.17602225	0.9018568	0.99956805	0.03764835	0.40557107	0.0073493947	0.9595689	0.660959	0.2965703	5.4348733e-05	0.61034995	0.05982695	0.31967288	0.31149492	0.9103159
FIGNL1	0.5939244	0.096148685	0.9474447	0.9999908	0.0027985398	0.20756789	0.00095457485	0.9855527	0.71631205	0.3465516	3.270501e-07	0.7442348	0.007345441	0.21525946	0.34411088	0.9663241
WSCD2	0.5823226	0.17602225	0.9018568	0.99956805	0.03764835	0.40557107	0.0073493947	0.9595689	0.660959	0.2965703	5.4348733e-05	0.61034995	0.05982695	0.31967288	0.31149492	0.9103159
WSCD1	0.5823226	0.17602225	0.9018568	0.99956805	0.03764835	0.40557107	0.0073493947	0.9595689	0.660959	0.2965703	5.4348733e-05	0.61034995	0.05982695	0.31967288	0.31149492	0.9103159
EME2	0.29569942	0.111481555	0.0177707	0.9999721	0.013749011	0.93749374	0.0021098584	0.5549232	0.083329745	0.78165305	1.4497131e-05	0.90839607	0.014114868	0.24776687	0.4822569	0.31835997
CENPS-CORT	0.47965032	0.99882	0.9999782	0.14769503	0.98474497	0.9760616	0.9998006	0.7299338	4.4719993e-05	0.9616593	0.50642425	0.99962854	0.9932956	0.918571	0.95150477	0.928034
L2HGDH	0.054264583	0.44018117	0.20945013	0.7491162	0.5997046	0.18749739	0.66804016	0.24144413	0.2236352	0.437191	0.5036223	0.8219911	0.574761	0.5169579	0.5330315	0.36720335
D2HGDH	0.06264109	0.1260806	0.19817217	0.9753195	0.86450833	0.06918579	0.31798512	0.21855238	0.15439357	0.13193743	0.09680718	0.4485263	0.71107817	0.12314772	0.995784	0.15088046
PELI2	0.09890036	0.0034873825	0.7289695	0.9971591	0.47251782	0.011216556	0.004237149	0.006983261	0.07515517	0.9674868	0.001135583	0.99037325	0.67847	0.15852123	0.98105365	0.00088016916
ATL2	0.3423892	0.43008608	0.23958358	0.49839032	0.6201473	0.21231352	0.559777	0.49919116	0.33438233	0.6195604	0.10795479	0.58362013	0.41985118	0.5056793	0.7060257	0.21728295
TMEM33	0.39276573	0.4412388	0.35002226	0.47494802	0.552596	0.41448444	0.4524103	0.46343565	0.49735016	0.52701914	0.4638373	0.5151549	0.4641662	0.5062469	0.5655107	0.45202225
ARL4C	0.48796874	0.35624862	0.52650446	0.67008823	0.5725095	0.33675388	0.42785084	0.3661374	0.43377095	0.58676976	0.34078163	0.5100187	0.53906196	0.39912105	0.55208963	0.36759108
FAM181A	0.37888673	0.31907374	0.4806426	0.5033301	0.75993675	0.2075924	0.34357476	0.3210985	0.4886968	0.5996343	0.1233286	0.5547087	0.66091925	0.3081568	0.6270431	0.46218267
IPPK	0.45957503	0.61351675	0.6776624	0.3492777	0.62830144	0.6167171	0.6351457	0.59060585	0.46025634	0.42757553	0.7421273	0.5904177	0.2658903	0.30522615	0.566683	0.663795
ALPP	0.073395915	0.45222577	0.19664647	0.82859606	0.57418215	0.42824078	0.62845117	0.5257912	0.1931352	0.57854426	0.19048825	0.66056526	0.4208405	0.43674606	0.8795133	0.37343794
DUOXA1	0.4747202	0.3907427	0.45402727	0.7905489	0.4763067	0.21984626	0.7487388	0.3173815	0.15369247	0.8826137	0.4844366	0.7307031	0.14898746	0.46210694	0.44686097	0.45219237
ZNF280D	0.2715899	0.1993614	0.5972095	0.9783875	0.45062986	0.10022456	0.32027575	0.37856737	0.52502924	0.085078366	0.00039464427	0.64159244	0.18364865	0.021567902	0.9093165	0.8942181
MFAP3	0.049406085	0.17281137	0.4781391	0.9830645	0.9388648	0.06817675	0.01643997	0.92350525	0.86893433	0.788881	0.068179235	0.8911444	0.14722188	0.9770546	0.95485854	0.64799035
DCXR	0.11460137	0.5271635	0.026694022	0.90437615	0.889545	0.23166755	0.884141	0.3145023	0.28118697	0.553445	0.21482478	0.7460533	0.7509233	0.75160533	0.534066	0.13269013
SLITRK1	0.2506251	0.53344375	0.52286536	0.58556616	0.34900916	0.3497224	0.53934187	0.44195163	0.24012192	0.5951496	0.63244677	0.6245862	0.30258778	0.29881558	0.5025182	0.45132038
HRH3	0.7354337	0.8996879	0.97067374	0.785247	0.96288997	0.98786366	0.99992526	0.27215353	0.00218877	0.97398335	0.38110533	0.99781275	0.5392474	0.78513116	0.74253696	0.91133106
MYZAP	0.23885204	0.41925707	0.46033853	0.8341949	0.47198117	0.6317621	0.21509746	0.67479503	0.4091686	0.105972305	0.08322175	0.38869074	0.22907266	0.25501883	0.49477038	0.6449763
PRUNE1	0.04011682	0.32234192	0.42336944	0.9877488	0.11043922	0.15824129	0.6045442	0.54652447	0.07352335	0.701138	0.050935138	0.7310946	0.14356527	0.4240969	0.8946215	0.37773177
DISP2	0.49649397	0.2855339	0.6521618	0.75957566	0.95722383	0.033602457	0.0957129	0.2575864	0.04851866	0.43613988	0.008097046	0.883494	0.40685144	0.34804943	0.84974277	0.053372353
SCLT1	0.47149098	0.68908197	0.6696017	0.41236076	0.51419705	0.6761172	0.6335454	0.2832708	0.3925104	0.69921196	0.8868547	0.6706386	0.047178667	0.38018876	0.3395187	0.8994066
FBF1	0.2779809	0.37982526	0.28095606	0.7970134	0.79065084	0.52759683	0.25029016	0.6129153	0.6880315	0.27476364	0.44653642	0.57266486	0.12221399	0.16872771	0.7808411	0.45650747
UBE2Q2	0.4832217	0.41752273	0.39523745	0.45658833	0.54406786	0.56940323	0.44218403	0.58342516	0.41441604	0.49039662	0.41882378	0.5786329	0.6121691	0.5482109	0.6570467	0.6224362
UBE2QL1	0.48345312	0.41803604	0.39570445	0.45635623	0.5442478	0.5698879	0.44215962	0.58384234	0.41481254	0.49039394	0.4198807	0.5784907	0.6121538	0.54839253	0.656602	0.6228415
TSPAN3	0.19179593	0.0068948795	0.92956567	0.9996816	0.8747027	0.0036292833	0.02101389	0.03567833	0.0042577335	0.959975	0.00017311543	0.9992281	0.875076	0.0047774757	0.9984285	0.017957378
CCM2	0.21451089	0.22183831	0.36557132	0.65706146	0.63149166	0.29726723	0.20164081	0.34103647	0.3150689	0.64188063	0.20501266	0.7356292	0.45495695	0.25960287	0.71530914	0.33789715
ADAMTS17	0.33315676	0.081006564	0.2159092	0.8372948	0.63174224	0.24423373	0.4579828	0.41649824	0.0632092	0.5424881	0.026329864	0.8730987	0.6697333	0.4346478	0.93810016	0.6777379
SDR9C7	0.22250414	0.48250487	0.34355476	0.8302135	0.8745486	0.7182566	0.5949196	0.63276345	0.45581898	0.121856056	0.48738876	0.744103	0.4731641	0.3616434	0.7039928	0.6250375
ABHD2	0.41005322	0.34422746	0.5081959	0.4247532	0.590526	0.44216797	0.34084305	0.720402	0.6268243	0.74727666	0.5379349	0.62204117	0.42436317	0.5020576	0.6709891	0.67552024
WDR93	0.57978976	0.6843423	0.48882595	0.6941397	0.2264208	0.31081316	0.8846945	0.42673716	0.060759105	0.88416004	0.832124	0.86851305	0.022825826	0.72592074	0.19762008	0.9360762
CFAP221	0.4041918	0.4703109	0.5494365	0.60966724	0.5623036	0.5056343	0.490647	0.7108485	0.54160875	0.561595	0.572304	0.5026546	0.35291177	0.4468183	0.58785444	0.47802308
BTNL3	0.14482696	0.48806208	0.6907753	0.7452684	0.7627205	0.24344553	0.34672818	0.3947986	0.1646879	0.6516718	0.15910514	0.78979456	0.66007304	0.26650566	0.8388923	0.24264157
BTNL8	0.14474058	0.48803487	0.69091773	0.745282	0.7628082	0.24343264	0.34669083	0.39474657	0.16470216	0.65185225	0.15911269	0.7896978	0.6600587	0.26647523	0.8388227	0.24251024
BTNL9	0.14106715	0.488061	0.69982105	0.7613915	0.7656784	0.2471753	0.34363565	0.3923878	0.16213247	0.65427923	0.16233185	0.7815304	0.6601488	0.2614141	0.84752476	0.23024079
BTN2A1	0.09533289	0.44366977	0.76069766	0.7945802	0.7595365	0.25094828	0.27149108	0.3463287	0.14839526	0.7328151	0.16034886	0.81245536	0.6982797	0.232393	0.86035454	0.18062006
HEPHL1	0.37711805	0.5047237	0.5125034	0.45719633	0.6750839	0.38543537	0.43640694	0.5133183	0.36344072	0.51502407	0.3655047	0.58128333	0.5254616	0.4038073	0.5635976	0.42669672
BTN2A2	0.14489609	0.48808396	0.69066113	0.74525756	0.7626503	0.2434559	0.34675816	0.3948403	0.16467641	0.6515272	0.15909907	0.789872	0.66008455	0.26653	0.8389481	0.2427467
ST6GALNAC4	0.41818362	0.81371135	0.731332	0.57249624	0.8915313	0.663382	0.47266582	0.89134765	0.528841	0.7796648	0.3481668	0.84010416	0.5098465	0.3224317	0.832223	0.20111988
ITGB1BP2	0.116559915	0.37404606	0.46614638	0.91745585	0.72588557	0.31591514	0.22822435	0.13084204	0.21900687	0.77116483	0.2575478	0.8098605	0.6327582	0.584308	0.77360255	0.10563368
CRTC1	0.28711307	0.025411693	0.9450928	0.9986389	0.886172	0.012198648	0.14118543	0.02079326	0.062287696	0.9080863	0.0015810641	0.9466475	0.76045656	0.00981667	0.9794851	0.035184443
SIK2	0.29855382	0.03422602	0.9430801	0.99787986	0.8722488	0.014474607	0.14534037	0.025945008	0.06581298	0.9108421	0.002076553	0.95477074	0.7632703	0.01435533	0.9719305	0.036231216
SEPTIN12	0.41556162	0.29708308	0.16699415	0.721686	0.20156892	0.4708941	0.5951177	0.8164915	0.55491227	0.1927415	0.59250635	0.74768203	0.41648567	0.42692986	0.91762704	0.47566822
SEPTIN1	0.42520848	0.30147877	0.19588514	0.688675	0.20931102	0.48643	0.6118032	0.8307477	0.5708533	0.1641727	0.6457896	0.72009575	0.43236485	0.43985617	0.90932107	0.5008754
SEPTIN11	0.4176401	0.2995631	0.19757505	0.67651933	0.21017365	0.48427033	0.61229837	0.8312488	0.56616145	0.16421518	0.64794356	0.72564673	0.43452176	0.4360623	0.908352	0.5140744
SEPTIN8	0.4186708	0.300013	0.1998557	0.67399096	0.21094675	0.4854858	0.61320263	0.8320229	0.56725806	0.1626348	0.65145797	0.7236305	0.43555626	0.4369808	0.907524	0.51580805
SEPTIN10	0.41426322	0.29809895	0.19025128	0.684687	0.20765066	0.480287	0.6093568	0.82872057	0.5625769	0.1694608	0.6363532	0.7321627	0.4311507	0.43307158	0.91101044	0.5084222
SEPTIN3	0.41536477	0.3047099	0.22115344	0.70740366	0.24105597	0.4481822	0.62038887	0.8100917	0.54455256	0.16730435	0.63414246	0.75158536	0.42941517	0.4169663	0.90455025	0.5166588
NLRX1	0.25964838	0.23519574	0.30750096	0.8606217	0.7377228	0.29870173	0.22062191	0.18963999	0.3094573	0.5360478	0.3071042	0.56379527	0.40616524	0.64130443	0.6848687	0.11479474
KTN1	0.09793971	0.17728303	0.2125367	0.95858806	0.7396364	0.1858048	0.19858885	0.34445813	0.29078647	0.3957876	0.15562972	0.61342496	0.2512018	0.108052775	0.9933977	0.03511862
CDR1	0.35648772	0.66304255	0.6378266	0.43046945	0.28629744	0.5321752	0.7142721	0.5498972	0.2894608	0.51095	0.7319417	0.6327467	0.3678257	0.37401304	0.5442398	0.661046
CDR2L	0.4196861	0.3877043	0.4747993	0.64540225	0.5174004	0.26186842	0.3520213	0.28741214	0.5202477	0.60630554	0.2350255	0.58013195	0.4907166	0.3336154	0.55283624	0.32734844
IGSF6	0.32395712	0.50795984	0.40390402	0.529137	0.58046633	0.4558158	0.47523934	0.44602466	0.48623466	0.6212594	0.5109799	0.594428	0.5474149	0.4719742	0.51267546	0.4101804
CCDC84	0.028878521	0.4337826	0.47126004	0.9568147	0.8370823	0.17347	0.047308285	0.95353764	0.933489	0.7064569	0.29040942	0.8414469	0.048098966	0.965366	0.87909174	0.6007293
ZCCHC14	0.09356658	0.5798625	0.2611929	0.62561196	0.56061476	0.35346714	0.32220218	0.5921113	0.6377398	0.41556358	0.34847403	0.32655445	0.27992555	0.5382671	0.7792097	0.5790511
SPIB	0.044424348	0.12724647	0.96984094	0.9964211	0.8765635	0.19071609	0.010614555	0.019697256	0.22106028	0.94002277	0.054838967	0.9864916	0.83293927	0.18252023	0.9298845	0.0053911884
ZNF18	0.29133	0.42820054	0.53230685	0.61480594	0.53178936	0.14509097	0.5121815	0.6440095	0.4811441	0.58601725	0.12981683	0.67923427	0.35629594	0.8972349	0.37480125	0.5027159
ZNF652	0.48545647	0.36298808	0.5782775	0.67112577	0.6052944	0.2732883	0.49092975	0.44468552	0.4491385	0.5509456	0.47750342	0.54974955	0.6810818	0.37625298	0.5470269	0.32973066
ZNF276	0.33442622	0.4247726	0.24877544	0.7512405	0.47475353	0.62634355	0.56427544	0.60173255	0.52644104	0.6253818	0.19419281	0.6925456	0.39288643	0.35666084	0.6089975	0.33763176
CDK10	0.34747735	0.41905212	0.30799374	0.6610028	0.5325766	0.5423571	0.524761	0.5424282	0.52570736	0.5967778	0.22812621	0.62711775	0.4555376	0.3680973	0.57025313	0.3915695
MXI1	0.67150766	0.005825179	0.008052677	0.99999595	0.22968307	0.06543142	0.0037506444	0.00066985976	0.0046953387	0.9985057	2.0192583e-05	0.9876031	0.041620973	0.012570837	0.9995988	0.0016346338
ZBTB7A	0.3907662	0.0066664144	0.89646316	0.99971396	0.941857	0.0012455039	0.09408246	0.0053690406	0.17303407	0.9066421	5.127178e-05	0.9637401	0.8837363	0.0060954643	0.9947167	0.020420467
CORO2A	0.18046921	0.076206714	0.7078019	0.98253804	0.76460963	0.018048037	0.25463837	0.078142375	0.21754077	0.862155	0.0034297996	0.84813106	0.85962784	0.0380236	0.9772998	0.14182523
PPP1R42	0.084610626	0.3790944	0.0588083	0.81944525	0.79362535	0.34448195	0.2982404	0.60483336	0.24267964	0.048592478	0.35739174	0.36578304	0.7013688	0.45558128	0.9994529	0.066918984
PRPSAP2	0.20805989	0.42226174	0.08363573	0.9242057	0.5917521	0.37216723	0.72244364	0.36594588	0.24989359	0.77025265	0.2373948	0.62405384	0.6031969	0.6788377	0.7114003	0.29078108
PRPSAP1	0.20805989	0.42226174	0.08363573	0.92420584	0.5917521	0.37216723	0.72244364	0.36594588	0.24989359	0.77025265	0.2373948	0.62405384	0.6031969	0.6788377	0.7114003	0.29078108
SMYD1	0.32701513	0.40003952	0.5036454	0.65804845	0.52220184	0.39127395	0.4894985	0.5553495	0.4058215	0.52910686	0.29933158	0.5105625	0.42681193	0.32531327	0.6942305	0.3321267
CEP170	0.3685023	0.47017044	0.06426446	0.88089925	0.2355574	0.71569127	0.1815346	0.67356664	0.37404424	0.90629905	0.12271341	0.6796836	0.0647129	0.29074377	0.82202625	0.548936
LRRC46	0.38191798	0.3183343	0.3094862	0.7291066	0.52576053	0.27882424	0.43078804	0.34411997	0.35780025	0.4526108	0.48652953	0.63336426	0.45417187	0.43013006	0.52841556	0.28787288
PCDH19	0.56974906	0.73143315	0.71292764	0.4166081	0.5445735	0.5219565	0.7681304	0.12746416	0.2096135	0.8269711	0.91887426	0.7659739	0.024130749	0.51446205	0.19595022	0.95299286
SMDT1	0.20587274	0.20294918	0.2389164	0.7871553	0.60693	0.28004113	0.4707813	0.33086187	0.29022965	0.33302027	0.40525362	0.47626284	0.35433096	0.6279553	0.44213623	0.17780028
MAIP1	0.18225597	0.2016966	0.2135465	0.78491694	0.70748067	0.24930717	0.5146306	0.34758574	0.38156253	0.33102104	0.3711964	0.35593084	0.44615567	0.7130045	0.48689246	0.12284932
OMA1	0.17126732	0.11486488	0.19672562	0.94823015	0.79004145	0.16950665	0.27767983	0.15324624	0.24986525	0.3112289	0.24735601	0.50125283	0.43782654	0.73080385	0.5675626	0.05028057
MICU1	0.19346792	0.5684359	0.80008686	0.7661431	0.79453325	0.28236696	0.4738229	0.38022372	0.061975315	0.3687937	0.4371491	0.672336	0.72048634	0.7914222	0.60877424	0.16653077
MUC3A	0.29821873	0.7094576	0.74264127	0.42080373	0.85714847	0.3540984	0.47515464	0.8565885	0.5879234	0.47787368	0.29645368	0.8741671	0.41429392	0.22828425	0.5850419	0.2649788
GAREM1	0.045374025	0.15334605	0.92191905	0.9951945	0.9887742	0.011642778	0.0042568664	0.049802154	0.019201333	0.74151784	0.0003764667	0.99974614	0.9142822	0.021479685	0.99693227	0.0035674362
ZGLP1	0.40130067	0.38660708	0.57605076	0.6765845	0.7326984	0.24989627	0.42444858	0.37456033	0.4260855	0.55074465	0.16807593	0.59914607	0.62316936	0.27352005	0.63862556	0.37663934
SLC20A2	0.3308397	0.5443457	0.57345724	0.48669812	0.60561216	0.4461315	0.36448088	0.49943557	0.39629972	0.55042416	0.27049172	0.6008724	0.51516485	0.45569086	0.503282	0.55486816
GRAMD1B	0.35694164	0.510055	0.47976705	0.50056434	0.6246158	0.4024445	0.4441626	0.43366748	0.4252496	0.62674385	0.33591437	0.5909384	0.6061689	0.40895143	0.53740585	0.4230111
PACC1	0.2664203	0.5219647	0.4331067	0.74134207	0.74306244	0.32827884	0.4867177	0.3549666	0.39795205	0.45572546	0.45096973	0.64549136	0.61439645	0.33265293	0.5779653	0.419055
HIPK4	0.30996215	0.017000396	0.6660285	0.9979698	0.8135376	0.045880456	0.009794141	0.0017034942	0.38640192	0.67750955	0.0021353625	0.9543342	0.22155243	0.15227015	0.94790465	0.010274444
HIPK3	0.014324866	0.29636177	0.21883994	0.9910148	0.9159162	0.13549405	0.006821441	0.8210615	0.9646203	0.87693375	0.079783216	0.85795885	0.033144422	0.9675262	0.95163107	0.21399628
PCBP4	0.9464659	0.00021828327	0.99999404	1.0	0.9999988	0.012282893	8.3262135e-09	1.23232765e-14	0.8770806	0.9890781	5.5307035e-09	0.9999995	0.052884072	0.000106840285	0.99998605	9.986407e-09
ABRAXAS2	0.42984733	0.39060792	0.4301073	0.8142592	0.43725348	0.36638194	0.3584616	0.5022388	0.44360837	0.5433016	0.16406642	0.52501106	0.3988524	0.3783801	0.6938272	0.43693617
SETD9	0.9755206	0.00048270158	0.99999976	1.0	0.9999999	0.0051301965	2.9611908e-09	8.665582e-15	0.9789971	0.9825821	6.4897328e-09	0.99999917	0.12707996	0.00012357769	0.99998534	3.4808267e-09
ZNF420	0.97600216	0.00050201913	0.9999994	1.0	0.99999976	0.006820514	3.3915464e-09	9.011191e-15	0.97023624	0.98909235	5.8429905e-09	0.9999994	0.10326363	0.00011812132	0.9999851	4.0039088e-09
TRIAP1	0.68035847	0.30753106	0.49140853	0.64411277	0.4526067	0.37165895	0.63732654	0.4466004	0.6377104	0.266487	0.66350174	0.57402945	0.5462773	0.74213547	0.49806276	0.74251574
LMO3	0.4394206	0.19332728	0.77791834	0.8943022	0.64186585	0.13697354	0.4296868	0.3821034	0.3134084	0.73643124	0.10901913	0.61997694	0.6339916	0.15916473	0.7745393	0.14563161
RFFL	0.4190532	0.4138137	0.40775546	0.6778713	0.5581863	0.3649389	0.3359544	0.3003938	0.52198035	0.45486334	0.35011482	0.54665864	0.486533	0.43307763	0.66314673	0.3475293
CCDC106	0.97784996	0.0005128659	0.99999976	1.0	0.9999999	0.004959037	2.836463e-09	8.896293e-15	0.9804356	0.9826768	6.897975e-09	0.9999993	0.122319244	0.0001217248	0.9999862	3.511769e-09
